customer_id,amount_mean,amount_std,amount_max,amount_min,is_fraud_sum,transaction_id_count
2499,148279.7596969697,57105.374823815975,259492.86,49196.91,2,33
2500,54352.635,29902.12459406319,135540.03,555.43,3,50
2501,40652.24571428571,22988.579396567915,121625.25,1591.46,2,28
2502,22257.4905,13567.555277591844,43093.53,1839.94,1,20
2503,40315.18882352941,20746.105313993023,84446.79,6303.35,3,34
2504,96305.79090909091,39249.597158817516,191939.31,41111.28,2,22
2505,41062.36913043478,21978.046607977183,92998.76,1864.2,1,23
2506,129170.52212121214,45720.78570686798,208252.86,43557.03,0,33
2507,57455.528620689656,25820.156297028974,111890.76,12193.45,4,29
2508,57186.99619047619,30593.242502700086,112139.85,9700.29,1,21
2509,16939.1203030303,14786.846675962874,62341.79,222.42,2,33
2510,71621.73953488372,29775.847548851372,151387.2,20753.07,2,43
2511,45269.91041666667,26232.633487676325,121180.0,5285.09,0,48
2512,29227.65717948718,17900.846227894683,101462.16,3636.51,5,39
2513,61670.08583333334,30320.418235328532,122182.02,22404.39,2,24
2514,30315.49125,18805.49674039157,73778.36,2369.3,4,40
2515,92870.27088235294,35555.47509166275,168582.48,33289.28,0,34
2516,40261.007666666665,18131.712371720183,74864.66,14035.99,1,30
2517,87458.55107142858,34315.91969660279,148609.09,41991.54,2,28
2518,146735.64428571428,62952.26753706166,248520.03,42349.85,2,28
2519,90759.97102564103,38881.60798001306,164786.3,21861.11,2,39
2520,108742.72142857141,44807.61594453518,216694.53,43526.19,2,49
2521,30108.77052631579,20350.021527382596,106936.35,4152.31,0,38
2522,41738.62408163265,20491.14127354824,105566.14,14195.93,2,49
2523,106150.22484848485,39733.27144810609,195013.38,48607.11,0,33
2524,18780.172068965516,12914.4152972138,53375.0,756.9,0,29
2525,92851.01621621622,36054.805450319676,159903.88,29060.87,5,37
2526,93774.97735294118,35823.648207102415,152907.77,30272.79,3,34
2527,58367.59219512195,27821.189252366843,139429.24,17596.69,1,41
2528,28598.47652173913,21547.573602187284,82065.94,3560.98,2,23
2529,80339.76025641026,30907.648175626076,142485.95,31714.46,4,39
2530,48792.06861111111,21847.84952560479,90892.3,13185.84,2,36
2531,66558.93950000001,32202.45097762272,117478.25,22173.86,0,20
2532,30985.615,20118.340571807246,109507.02,1554.8,3,48
2533,67860.81243243243,26429.140414811645,156836.95,31074.19,2,37
2534,88562.28326086958,36969.46516427788,163649.62,29289.27,1,46
2535,67275.39104166666,29461.343468994786,147803.94,30586.48,5,48
2536,34105.680645161294,17652.54036176662,71208.29,2003.25,0,31
2537,34107.76936170213,20440.812125608183,92005.84,4692.64,3,47
2538,69586.30565217392,32341.967555484993,154653.67,24358.1,2,23
2539,87637.56964285715,34538.01068329784,168408.44,35589.11,1,28
2540,93133.50666666667,34658.57760340887,157437.34,36669.54,0,27
2541,36261.45021276596,21895.74378480851,88024.74,705.98,2,47
2542,38963.29222222222,25171.511998140595,116779.18,2156.98,4,45
2543,149453.035,56648.321576262,253290.03,64158.19,2,30
2544,77859.31,34452.266051136816,142772.38,19848.56,3,22
2545,42952.004199999996,17937.312539257047,87171.76,12360.3,1,50
2546,15343.941764705884,13072.152903199269,49377.42,1139.95,1,34
2547,42356.31137931035,27682.06583243121,114667.55,2972.69,1,29
2548,47304.63676470588,26434.718932834447,120297.51,6186.07,2,34
2549,54023.478,25171.968116980606,106835.6,13556.22,3,40
2550,49192.787948717945,25890.6626184414,100950.96,2692.4,1,39
2551,94284.6075,37598.82821144635,189951.98,32789.44,1,24
2552,61394.297948717955,27488.316218291457,130536.53,11264.57,0,39
2553,77316.48369565218,31995.07323438847,144715.4,25602.97,0,46
2554,32834.688285714285,17550.21007420499,77319.46,7688.3,1,35
2555,33530.04266666667,19982.605348851394,94157.17,6820.58,1,30
2556,98815.99966666667,40075.382640938966,173090.17,36139.33,1,30
2557,33489.672999999995,21559.01571910511,112356.88,3244.57,4,50
2558,57464.33966666667,26126.380269504913,124273.39,26428.43,0,30
2559,79510.07636363636,31107.644842047386,134139.45,29112.16,0,22
2560,35900.929361702125,20680.08710160925,83190.46,8193.22,4,47
2561,27422.762499999997,16172.541028178766,75926.42,4483.17,1,48
2562,52600.48966666667,29804.701941052102,109709.95,897.61,3,30
2563,52544.853111111115,22088.433674415213,113830.45,12960.8,2,45
2564,51550.781428571434,22485.189780335473,96724.5,19025.1,1,21
2565,71043.87266666666,29324.20372735483,145359.73,24024.58,0,45
2566,97830.1871875,41343.955754141556,176857.18,23724.89,2,32
2567,80909.8925,28816.294830618346,129566.65,22968.64,4,40
2568,23920.651333333335,17638.458884215583,62300.39,1713.1,0,30
2569,89167.51075,32892.85585167949,153641.01,29336.54,2,40
2570,36430.44545454546,21863.9981046888,103226.37,7835.28,5,22
2571,48987.154800000004,29520.92954722309,115995.76,10781.89,2,25
2572,73093.3785,31094.101710202427,125564.24,26199.66,0,20
2573,86699.675,33331.65825875883,151871.57,35642.96,3,48
2574,52087.97162162162,26879.08995532365,110980.38,6275.99,1,37
2575,90116.84192307692,35574.44816961162,172518.61,35650.84,1,26
2576,88398.73958333333,36174.55206842817,184699.49,23967.4,5,48
2577,60240.67249999999,32013.89290642243,118734.6,8301.66,4,44
2578,39600.55095238095,16136.788722657895,73953.05,15009.48,0,21
2579,131846.98523809522,49075.4444911817,217066.43,45217.46,0,21
2580,42024.858260869565,22818.680831864818,82487.02,5417.85,1,23
2581,20000.845714285715,16311.769141033978,60470.43,1892.78,0,28
2582,57367.69166666667,27741.388969131986,113895.64,9190.81,3,48
2583,97076.09456521738,39239.07588688102,191916.0,28849.77,3,46
2584,40694.227222222224,25220.750441271353,124271.42,3111.56,2,36
2585,27250.79042553191,19248.068067280434,81407.18,817.69,1,47
2586,41422.80236842105,20360.768912405696,88031.82,12206.26,4,38
2587,36592.1775,20628.083193363243,85928.97,8507.34,2,24
2588,107102.02583333333,44052.71242708907,194293.99,43830.29,0,24
2589,16489.31552631579,14578.847420418077,54752.44,514.88,2,38
2590,66122.22958333333,28358.73113639164,128841.42,14947.82,3,48
2591,64682.05416666667,24714.650219776428,110664.46,19854.57,1,24
2592,65931.2368,31926.109057691152,143109.55,9050.35,2,25
2593,34242.156153846154,19079.49857292085,68264.09,3593.3,3,26
2594,55351.11583333334,20877.609019493648,100970.79,16887.05,1,24
2595,64610.1966,26591.749708354317,121908.53,20220.19,2,50
2596,44971.03461538461,21951.501996830237,84846.68,3430.17,1,26
2597,61415.33,27979.7307376403,118528.69,14652.87,0,31
2598,20399.180952380953,16692.891640256013,69787.52,24.06,2,21
2599,72679.46413043479,28260.265947616954,144423.01,22958.38,3,46
2600,58016.4725,24563.74789163428,103148.48,21219.44,2,24
2601,40273.858,22478.90625675398,94259.84,5273.9,1,25
2602,79035.8529787234,31590.845309682743,136420.74,26439.15,0,47
2603,145521.76499999998,59325.43157658997,243192.79,53689.93,1,20
2604,70736.64073170732,31480.52504268356,168466.71,27017.11,2,41
2605,36267.27644444444,18213.572716537667,82132.4,5314.78,2,45
2606,41542.05522727273,18204.35180285638,87071.04,601.86,1,44
2607,65492.59625,30770.52756164796,127346.48,14659.63,4,40
2608,77482.91958333334,36822.37420189749,169090.07,24550.86,3,48
2609,56334.4296,27279.91224054913,102940.31,16394.46,0,25
2610,26298.696296296297,15116.209796766097,67459.2,2736.27,3,27
2611,109580.39199999999,40107.281354345076,178000.9,41998.67,1,20
2612,36961.515806451614,25329.862111695064,116209.84,6536.64,2,31
2613,80013.685,32601.22466376317,150986.4,16377.05,1,50
2614,57080.94227272727,25332.793079670642,107556.22,17385.96,5,44
2615,82835.77071428571,34164.75450855608,157680.83,39197.99,4,28
2616,123708.39739130436,45914.54472655055,205838.43,59740.96,4,46
2617,33565.893599999996,19357.23411643873,83214.7,258.94,4,50
2618,120579.08161290322,49328.78359551424,233817.11,45638.9,1,31
2619,37845.437352941175,26757.010392865246,103998.7,1673.35,3,34
2620,83485.16777777778,35852.324920795894,161260.19,24816.62,2,45
2621,52253.002692307695,24345.674104127418,93738.75,14014.92,0,26
2622,94260.7835483871,38152.86129296042,180417.84,38945.5,1,31
2623,91686.70638297872,39186.741505823695,215246.84,32156.61,1,47
2624,22979.06510638298,17025.868949573647,80722.28,545.97,2,47
2625,90820.38976190476,34686.00578469887,176622.73,34934.82,3,42
2626,34414.709,21081.31345696637,74284.8,2303.74,3,30
2627,24535.50204081633,17811.017865013706,67053.07,412.49,0,49
2628,24368.247142857144,17654.038661999748,64379.34,81.22,1,42
2629,39607.70428571429,22201.355341818984,94737.43,11263.12,1,28
2630,30739.516969696968,16309.923307962796,70070.73,5708.21,3,33
2631,71245.74250000001,26982.67182583155,117033.01,26174.94,0,24
2632,78659.59911764706,29831.431382014987,126475.16,37098.19,2,34
2633,61765.4508,33379.86719858356,164565.76,19075.31,2,25
2634,67524.53541666667,36603.27419230025,134951.05,18714.2,0,24
2635,37189.94489795918,20399.7905304589,88591.31,8675.43,3,49
2636,169014.352,68221.99999521604,300692.78,63000.56,7,40
2637,36547.044,17102.55506342311,68071.74,939.06,3,40
2638,62577.793750000004,26455.23122812862,116910.91,20053.91,5,48
2639,19317.497555555557,13918.9433302849,54879.77,158.82,3,45
2640,35072.5865,20457.091284142774,77768.62,8904.61,1,20
2641,50123.844750000004,23567.17119399237,97722.49,15058.6,3,40
2642,100253.89181818183,42739.977004620196,176280.04,31758.75,2,22
2643,107043.22319148936,39324.36965799331,179851.3,34843.35,1,47
2644,43354.97204081633,23117.00046366634,103398.82,8266.82,1,49
2645,59295.968636363636,24950.3830378219,128980.92,22216.17,2,44
2646,111374.93552631578,49164.25122695487,212342.32,35107.61,2,38
2647,21413.6915,19128.709615690037,80495.02,333.19,2,40
2648,103692.84291666666,27376.531748543704,168726.59,61116.38,2,24
2649,81702.9866,28909.036662129183,145079.16,33997.21,3,50
2650,72995.86619047618,30310.055368152392,149679.68,32270.3,1,42
2651,49446.34277777778,25172.157791833037,112701.3,9283.09,3,36
2652,95448.44774193548,36762.38166738119,189564.51,43738.74,1,31
2653,75869.92761904762,33547.195215839616,176561.78,20890.77,2,42
2654,37179.242051282046,17937.594505951107,77184.59,7437.03,1,39
2655,30527.56064516129,21536.712431899152,73390.9,2178.41,2,31
2656,70110.92380952381,22089.646237072582,101089.99,30560.56,2,21
2657,42792.34086956522,22586.61096724278,92889.73,6627.64,0,23
2658,37049.27311111111,20255.832719291433,102450.81,3317.9,3,45
2659,21180.376341463412,16650.45232275219,60421.65,104.9,3,41
2660,69338.23355555556,27511.79378886636,119444.94,21853.59,3,45
2661,40476.187352941175,20448.444744896537,83630.8,8246.13,0,34
2662,95885.04357142858,39224.198644476,176067.91,39133.17,0,28
2663,63617.564,30885.4807631245,147617.04,24064.89,4,45
2664,55747.914054054054,28270.60697117291,118263.34,15748.38,0,37
2665,26571.794615384617,11822.03936377484,47593.57,4372.29,2,26
2666,40034.65956521739,24186.695759347618,100775.54,6723.66,3,46
2667,91343.3075609756,40599.241518551906,166579.67,25586.1,2,41
2668,38440.50029411765,25539.536378508652,108092.64,805.22,1,34
2669,36600.1216,28747.380513291075,130614.19,2656.98,1,25
2670,57838.1634375,23619.939843198037,107386.18,29407.65,1,32
2671,40080.10916666666,18608.646439744443,90909.04,9860.49,4,36
2672,19346.547692307693,17903.593908219726,65855.02,2196.26,2,26
2673,92850.99789473684,35862.1503985957,155081.23,22603.57,5,38
2674,18975.21485714286,14435.738612986823,61089.44,1.6,3,35
2675,19103.991463414633,14543.258369425603,59136.3,898.51,3,41
2676,75653.77896551724,32614.342094650452,171691.46,20417.32,2,29
2677,85184.15162790698,31508.584833033987,158902.53,35711.53,2,43
2678,68720.3423255814,33160.04259865485,127026.87,15491.77,2,43
2679,16865.482,13138.207769415127,42911.1,1307.54,1,30
2680,16384.67210526316,10837.353088220529,46988.38,610.27,3,38
2681,55670.9119047619,28597.735798143283,122225.39,15849.48,5,42
2682,45119.40392857143,25522.42198636043,104921.58,3317.6,4,28
2683,28893.370294117645,17912.7564794792,71605.7,1499.05,2,34
2684,76859.99523809523,44847.14908265325,195979.04,30789.28,3,21
2685,73421.8408,31461.51143704799,162627.51,16085.79,1,50
2686,21522.002173913042,20493.268030492127,83223.69,2709.43,2,23
2687,33795.412121212124,18297.11220102843,77600.78,2265.16,2,33
2688,92100.11065217391,34706.43908006961,172931.19,21700.56,2,46
2689,34280.526818181825,16954.663111738228,76036.1,12409.38,1,22
2690,51313.21145833333,24095.43134428167,140627.39,15234.18,3,48
2691,43329.411860465116,20246.524822419964,87643.91,7060.52,1,43
2692,58703.33325,28655.70475013393,142000.21,5410.58,1,40
2693,79744.35586956522,37837.489827487036,187440.51,23626.95,3,46
2694,44918.29482758621,23364.68673019356,94435.33,10759.96,4,29
2695,14677.565111111113,10973.185177005274,43991.24,277.35,2,45
2696,49090.33571428571,24830.848686997044,102946.6,17802.45,4,35
2697,83199.56074074075,33471.59072640396,138007.16,37892.22,2,27
2698,41783.725000000006,25902.438814340847,118885.33,7247.41,2,36
2699,84187.39935483871,38328.76209097209,188828.01,26153.49,1,31
2700,16695.28953488372,14426.450759853939,66890.77,213.48,4,43
2701,28919.24260869565,18308.70841074572,70936.7,5495.51,0,23
2702,66701.53050000001,29882.342281994337,136384.56,22292.64,2,40
2703,35793.74607142857,20853.933638161223,92688.14,7468.34,1,28
2704,30586.272666666668,22298.671783903854,106088.87,773.56,3,45
2705,70572.498125,28412.77152255517,133326.36,23093.15,3,48
2706,44352.41693877551,23566.787276084484,118825.19,7455.54,1,49
2707,56274.839,24390.517165987596,102978.81,13023.29,0,20
2708,55486.580416666664,27816.034341941635,121990.65,17963.88,7,48
2709,22448.39379310345,18342.537693393857,76206.09,1797.12,1,29
2710,25520.317400000004,12982.027923159661,59757.8,5020.83,2,50
2711,36224.32542857143,16159.578839728896,72762.3,6272.67,1,35
2712,70617.16,40245.8793290214,188387.69,18715.06,0,26
2713,67119.94354166667,27359.845252008206,134500.1,20157.12,6,48
2714,83362.25566666666,31460.772300678884,152131.59,29411.78,1,30
2715,21117.57515151515,13913.114006260454,61111.2,2866.24,1,33
2716,37960.7490625,14026.657421435051,74949.32,8164.51,3,32
2717,64114.452307692314,28340.8464680875,114342.41,22714.61,2,39
2718,69149.80097560975,30806.080429751917,121818.97,19188.01,5,41
2719,88348.1006521739,36619.69641007257,159839.21,28945.59,2,46
2720,63576.421290322585,28068.766090519046,134374.62,21892.55,3,31
2721,34963.625,21195.56590638115,76659.34,3383.55,1,34
2722,32368.952702702703,19386.75242836969,91435.95,194.63,1,37
2723,70259.8731707317,31188.87547542749,146110.54,23336.17,5,41
2724,44302.05433333334,19552.49517970721,82300.08,13223.14,4,30
2725,33984.8508,25000.804032141295,102349.46,138.18,2,25
2726,42300.817599999995,19889.265857906303,72272.14,12162.26,2,25
2727,64898.351818181814,25150.601145051616,111392.35,19346.27,2,33
2728,123882.36363636363,47448.66426572598,201744.56,45876.92,1,44
2729,37648.803125,23514.91200430696,101816.65,8936.26,3,32
2730,32093.918775510203,20317.537999953456,84059.63,3361.3,4,49
2731,72090.41956521738,27051.865602882597,118314.42,20446.76,1,23
2732,64464.02222222223,24452.659255414852,115334.55,32647.22,0,27
2733,14870.298108108109,14609.96555307994,54646.75,349.5,3,37
2734,78455.96272727272,34616.35684999736,157519.17,28094.98,4,44
2735,54427.47666666666,22065.804698908687,114508.5,19157.82,5,39
2736,107484.85355555556,48267.588871447166,210556.96,37551.85,4,45
2737,36870.3603030303,25936.212400970082,111086.59,3513.79,2,33
2738,83988.259,30906.182408266566,147823.07,25326.9,9,50
2739,53138.01294117647,20241.080339631313,99395.11,18471.2,2,34
2740,60674.87659574468,30577.285075184576,164638.17,17926.35,2,47
2741,120812.74477272728,49418.095179555465,213414.4,43905.11,0,44
2742,56733.11750000001,20475.65959804081,100308.56,29309.35,0,20
2743,24408.985,20597.32043374185,84511.2,314.5,6,44
2744,68504.20448275862,28233.123008646824,137177.07,15238.42,3,29
2745,36641.222127659574,24221.60799398464,125798.92,106.26,3,47
2746,62306.10272727273,23242.957306913457,108221.05,22711.21,2,22
2747,75926.69738095238,29186.82049662134,143074.01,27108.0,7,42
2748,39512.69086956522,31646.028096068447,108193.45,64.21,1,23
2749,45892.935,27907.065082145025,119862.01,16259.79,2,24
2750,20671.12135135135,17132.63053749047,61272.91,848.56,3,37
2751,95762.05210526315,38660.79124047033,165733.88,39649.43,5,38
2752,36424.47342857143,24272.79957530917,105660.63,3609.24,4,35
2753,58653.185531914896,27989.035482940442,109553.33,20583.58,3,47
2754,12919.708604651161,14160.473869926942,78165.68,461.51,1,43
2755,48849.98499999999,17888.448533468887,105593.5,19765.47,2,24
2756,81286.18127659574,36247.159130396605,169567.19,30234.77,2,47
2757,81703.97363636363,33469.492559917424,142325.24,26757.53,0,33
2758,49168.9585,22491.639889546033,95906.62,12664.58,2,40
2759,84165.35923076923,28151.11409809337,141434.97,47823.41,2,26
2760,14115.71,14154.598990820597,71317.62,451.22,3,44
2761,38085.920750000005,22879.166275384676,88192.28,5548.73,2,40
2762,59282.60727272728,31297.77418372426,138084.77,20671.83,4,44
2763,33569.526296296295,20609.303053365365,89807.24,7532.14,0,27
2764,83797.93375,35636.48406425351,176616.55,23957.55,2,48
2765,59087.769230769234,31353.73768324943,133106.06,14389.62,3,26
2766,72775.82444444444,35640.83919389909,144559.72,27547.79,2,36
2767,108763.28181818183,41427.36537804594,189605.3,44276.63,2,22
2768,107758.28388888888,48650.23586692024,187395.99,35764.19,2,36
2769,30704.491363636367,17795.60063993915,84485.03,3598.7,1,44
2770,35889.306666666664,18141.50545444185,75415.9,6808.62,2,21
2771,147613.2784090909,49108.80984823334,246603.69,50608.63,8,44
2772,74289.88020833333,32548.03306254197,146996.84,19282.78,4,48
2773,21244.341555555555,14089.033821552162,61569.21,289.71,0,45
2774,125258.13740740741,53549.52757955276,245171.53,59958.45,3,27
2775,73834.23846153845,30784.525840438986,141033.69,12452.21,3,39
2776,38323.895000000004,20452.810068801766,96804.0,10073.38,1,20
2777,73348.57045454545,21829.654018961606,111243.19,34749.93,0,22
2778,29867.381250000002,18185.14298182221,75591.03,191.06,3,48
2779,81568.2878,37362.968241629096,151220.11,24695.71,4,50
2780,81125.64652173914,33167.859540637946,173446.64,29216.13,1,23
2781,34196.16093023256,18240.231148513543,75568.34,4025.04,2,43
2782,48874.0268,22277.25644128516,101953.34,21111.22,1,25
2783,80488.201,35370.8806840135,140594.14,23192.38,2,50
2784,108632.05142857143,43369.98214350019,200667.32,41067.81,0,35
2785,43334.84190476191,23449.8243302496,90382.44,4079.37,2,21
2786,50337.47707317073,24963.529758984936,107761.33,14507.25,2,41
2787,45050.70021276596,28575.908803653467,116679.4,11104.58,3,47
2788,14436.619655172413,12529.18357511844,55684.11,891.63,2,29
2789,43432.78428571429,21966.779395155427,126387.57,8606.27,1,49
2790,28638.23166666667,19986.195941966645,68258.13,2176.51,1,24
2791,137284.4208,58701.42139199093,239860.32,57377.4,4,25
2792,127156.50244897959,48566.13492501554,222122.72,36923.44,0,49
2793,64567.2240625,30329.228376327326,135196.72,22657.2,0,32
2794,12868.963666666668,12330.438504031672,56508.83,454.67,4,30
2795,128794.68266666666,47023.48280850742,214548.63,48825.25,1,30
2796,45118.495,18993.36588328994,86463.58,11524.64,3,28
2797,53493.69766666667,24423.025738385895,102199.3,16500.29,0,30
2798,41304.72128205129,25802.596831432562,127628.91,3466.92,2,39
2799,69908.262,29837.41780065986,149246.99,28980.57,1,35
2800,67196.78465116279,31441.55611074802,147159.34,22944.65,2,43
2801,54251.38136363637,29390.64684536113,121073.18,18474.99,1,22
2802,66856.561,31270.719843676954,144508.34,14700.33,2,50
2803,78863.61823529413,32162.09948334676,145293.32,27037.58,3,34
2804,23580.234186046513,16868.083305534696,67336.55,1852.68,3,43
2805,93003.96314285714,35369.62644923938,171599.09,33970.89,3,35
2806,110822.855,39916.039015152324,201410.63,38907.98,1,36
2807,82907.30707317073,32133.006472264406,166558.59,31108.03,1,41
2808,15857.5875,12533.704096906255,47262.25,405.91,3,28
2809,49024.62972222222,23186.916981324186,112930.45,14146.81,3,36
2810,62949.079032258065,33070.747130624804,159698.31,27001.85,3,31
2811,21529.662500000002,11859.277819922534,49389.0,2545.75,3,24
2812,44599.12666666666,22472.025739926783,99707.47,9281.7,2,45
2813,102099.448,34386.239623233625,164599.26,39383.33,1,40
2814,93067.9148,41312.82661490942,184226.63,25346.69,3,50
2815,46778.998695652175,21883.298271597097,90616.82,12008.28,0,23
2816,49876.067727272726,29480.62876554316,121372.06,21640.21,0,22
2817,66407.32833333332,30176.510006917204,124618.75,18627.21,2,36
2818,54226.3803125,28146.51848031922,110689.2,12689.67,2,32
2819,74845.15718750001,33173.96009809017,147794.29,21245.02,1,32
2820,50133.2825,26826.311760978133,142339.05,7397.2,1,48
2821,64354.255227272726,26095.676649683108,142904.32,25837.68,1,44
2822,21340.3675,14956.313676766062,60056.18,2174.31,4,24
2823,38296.458409090905,20711.15664083243,102164.68,9560.43,4,44
2824,68957.67185185186,30520.64218870579,123513.17,15104.89,0,27
2825,111608.83558823529,43131.18464535357,199905.69,51622.14,0,34
2826,56878.513333333336,25303.316319881294,108498.42,19859.45,2,24
2827,72344.31657142857,29356.11691078358,149827.57,22848.28,2,35
2828,27820.766896551722,18018.95753376548,75801.22,2417.95,2,29
2829,77246.7524,31191.68517721687,137397.09,31143.23,3,25
2830,71795.16900000001,25284.314956089598,111058.7,27282.37,0,20
2831,40344.24038461538,18675.805064154312,85337.47,15604.09,0,26
2832,28020.104054054053,17818.295692514956,69289.04,536.97,2,37
2833,26098.860263157894,16852.56250298717,82983.04,2799.75,3,38
2834,89711.93380000001,35002.05377055658,174521.58,27662.9,3,50
2835,26942.83,21988.753590840803,92923.95,2172.68,3,36
2836,122028.2938095238,42214.56045770538,204137.14,46016.53,3,42
2837,79590.36214285715,36916.276609086715,174760.5,26110.63,1,28
2838,25971.750967741937,17768.126442249963,61316.34,68.65,1,31
2839,96082.31666666667,41494.426804389266,185091.71,35776.81,1,45
2840,59182.05428571428,30182.867809834035,118138.86,16448.81,0,21
2841,36632.77323529412,20950.89690790837,91172.73,102.0,2,34
2842,30425.022258064517,24224.441265436817,105923.88,2523.5,2,31
2843,24051.717352941178,18335.907623764528,71668.41,408.15,1,34
2844,78220.61022222223,30363.23879807969,153124.51,31334.09,3,45
2845,31287.642162162163,23682.12864744486,80085.53,434.56,0,37
2846,20459.2405,14604.873475145738,50343.67,254.0,1,20
2847,46845.68833333333,20850.744364452108,94311.49,8666.79,4,42
2848,122101.10517241378,41567.91334476472,188835.58,46922.49,0,29
2849,34099.66821428571,23571.639983119865,92491.81,8781.71,2,28
2850,75526.5436,27291.532851860527,142279.54,27378.45,0,25
2851,55386.861190476186,23947.715406690975,118171.27,15459.93,3,42
2852,47041.85666666667,19786.37114226617,87540.39,19947.7,3,21
2853,18892.0572,17341.26380237912,70956.7,486.32,4,25
2854,75514.96454545455,31171.956247045204,169866.18,31027.97,0,33
2855,64520.851363636364,34144.24123719565,121574.99,20156.0,0,22
2856,40839.83571428571,22098.849287911813,84267.15,10353.92,3,28
2857,83438.60766666666,36230.64400698666,164965.64,33206.05,0,30
2858,63365.30733333334,30022.14790619967,138288.01,19764.71,5,45
2859,60384.109090909085,29386.46815398153,123278.59,15700.31,3,22
2860,25220.254210526316,18813.356884018944,78394.79,60.32,1,38
2861,81937.6638,31626.971745894094,144576.48,28411.46,2,50
2862,30753.8396,23366.24556659517,89805.61,180.48,2,50
2863,35997.28421052632,17992.81726702009,85672.47,12388.68,3,38
2864,15637.7376,16224.491150138905,63932.66,557.34,3,25
2865,65118.481578947365,24782.407298593404,108466.63,20971.01,1,38
2866,60607.41761904762,28954.898740739,110053.75,13626.42,2,21
2867,77479.13551020408,33706.966632094714,159196.95,23641.83,3,49
2868,43891.20272727273,22862.512204451625,95538.68,11465.18,2,44
2869,103997.26631578947,46422.59258714884,195041.88,38660.62,1,38
2870,50858.456086956525,25696.834284120207,113179.55,14508.13,2,46
2871,47946.849,25721.66172897547,91605.49,10109.03,0,20
2872,30504.794375,18952.47570889107,79492.07,73.12,2,48
2873,18680.034285714286,14384.680394359559,57453.2,465.56,2,35
2874,52548.336304347824,20376.353249317795,93376.5,24299.95,4,46
2875,44837.56166666667,20204.56461578717,89898.58,16726.81,1,24
2876,42879.746,24951.144390398913,112335.65,8571.04,4,30
2877,58890.11724137931,30487.336748117228,127609.09,6962.44,0,29
2878,35093.914615384616,18144.1046363844,72027.05,7562.22,1,26
2879,67099.2093877551,32422.161107411765,155111.3,20998.77,4,49
2880,60261.287599999996,26990.374267660878,110498.65,21823.99,1,25
2881,72233.78318181819,27702.177847630097,118821.8,26677.06,2,22
2882,22739.4825,16401.94219825225,71471.27,3265.21,2,36
2883,59833.187,26656.265824396825,126381.76,24793.07,2,20
2884,68776.48633333333,36243.41182187922,157261.51,23652.79,4,30
2885,25443.436578947367,18719.608128333195,98410.03,1799.51,1,38
2886,95010.14033333333,45653.90846207558,189078.58,37538.25,3,30
2887,55847.998999999996,23838.873526957712,108790.66,13965.17,3,30
2888,34077.09807692308,17108.00540285279,73237.71,12763.05,1,26
2889,57112.06234042554,31771.427962794158,139019.69,14767.88,2,47
2890,81666.13977777777,31847.455466134285,157275.23,24039.97,3,45
2891,23215.0555,14498.420329252838,62541.89,609.13,2,40
2892,112497.53826086957,39050.83849092763,191788.11,48191.22,2,23
2893,70125.76239130435,33968.43652326443,136262.23,13115.61,1,46
2894,99267.02416666667,33825.52841029681,176610.32,40784.7,1,36
2895,17360.0608,13102.787591555772,51367.78,699.73,1,50
2896,14230.3706,12493.061328377837,51641.97,257.48,2,50
2897,70728.07571428572,35801.55085396982,162376.07,29329.35,4,49
2898,47001.446363636365,22822.838679854078,98131.5,15496.59,3,22
2899,144316.302,48841.200089416176,224051.32,50412.94,2,40
2900,53043.880208333336,25119.996947612253,136986.71,19497.27,0,48
2901,55839.207916666666,29427.7550423112,110370.94,12403.61,0,48
2902,85965.68571428572,31781.37428859929,163713.04,45947.21,1,28
2903,95346.31685714285,35675.342089240905,170303.98,41717.71,1,35
2904,13375.24153846154,10596.080836956537,45896.61,51.37,1,26
2905,107299.98259259258,45414.11172388995,207069.68,30023.21,0,27
2906,131942.0818604651,49092.59252782726,239104.31,50716.02,3,43
2907,41370.8012244898,18609.82042060148,81828.71,5388.6,4,49
2908,17625.819199999998,15705.386112366019,57443.91,60.16,1,25
2909,36663.7975,19706.94535726935,73895.43,11022.08,3,32
2910,23393.370714285713,13094.425396041466,45650.8,1109.26,1,28
2911,63100.172647058826,24989.078541280523,115733.08,24493.47,3,34
2912,46136.29615384615,28075.788548016535,111559.64,2321.16,3,26
2913,15865.779333333334,12081.361481528402,46562.85,15.72,3,30
2914,63778.164,32046.180595163223,156721.32,17517.7,5,45
2915,98904.7163265306,40212.41001415569,183980.04,30943.99,3,49
2916,49367.7635,30864.1123710021,105793.04,190.0,1,20
2917,39942.84977777778,16553.42110946741,81038.96,1739.65,1,45
2918,63901.184375,25128.475458090135,104996.73,22609.35,2,32
2919,19889.73,16309.454009708868,59325.7,811.7,4,24
2920,29231.47285714286,19375.157542159723,87728.8,509.17,4,42
2921,41644.869782608694,20476.27273799089,102444.09,9734.32,1,46
2922,13009.606774193548,11833.55109581098,42009.1,327.64,2,31
2923,51730.49166666667,25375.263418206192,104037.43,18648.22,2,24
2924,83299.46,38847.434897770276,165072.69,30928.18,0,35
2925,34181.74304347826,25501.12664458099,96366.19,1192.97,3,23
2926,55849.60163265306,24856.28367750969,123908.55,16131.83,0,49
2927,43053.62133333333,23166.086652709375,104399.68,16484.2,0,30
2928,11291.174615384614,10918.530596380166,45560.71,372.95,2,26
2929,15252.634444444444,10199.167263963394,37744.02,2457.39,0,27
